municipality_id,municipality,date,ifr,index
354780.0,Santo André,2021-09-26,0.0015437763903290403,511.4583333333333
354780.0,Santo André,2021-09-27,0.0015303549526620335,511.4583333333333
354780.0,Santo André,2021-09-28,0.0015169335149950256,511.4583333333333
354780.0,Santo André,2021-09-29,0.0015035120773280184,511.4583333333333
354780.0,Santo André,2021-09-30,0.001490090639661011,511.4583333333333
354780.0,Santo André,2021-10-01,0.001476669201994003,511.4583333333333
354780.0,Santo André,2021-10-02,0.0014632477643269956,511.4583333333333
354780.0,Santo André,2021-10-03,0.0014498263266599879,511.4583333333333
354780.0,Santo André,2021-10-04,0.0014364048889929804,511.4583333333333
354780.0,Santo André,2021-10-05,0.0014229834513259723,511.4583333333333
354780.0,Santo André,2021-10-06,0.001409562013658965,511.4583333333333
354780.0,Santo André,2021-10-07,0.0013961405759919576,511.4583333333333
354780.0,Santo André,2021-10-08,0.0013827191383249504,511.4583333333333
354780.0,Santo André,2021-10-09,0.0013692977006579425,511.4583333333333
354780.0,Santo André,2021-10-10,0.001355876262990935,511.4583333333333
354780.0,Santo André,2021-10-11,0.0013424548253239273,511.4583333333333
354780.0,Santo André,2021-10-12,0.0013290333876569192,511.4583333333333
354780.0,Santo André,2021-10-13,0.001315611949989912,511.4583333333333
354780.0,Santo André,2021-10-14,0.0013021905123229045,511.4583333333333
354780.0,Santo André,2021-10-15,0.001288769074655897,511.4583333333333
354780.0,Santo André,2021-10-16,0.0012753476369888894,511.4583333333333
354780.0,Santo André,2021-10-17,0.001261926199321882,511.4583333333333
354780.0,Santo André,2021-10-18,0.001248504761654874,511.4583333333333
354780.0,Santo André,2021-10-19,0.0012350833239878664,511.4583333333333
354780.0,Santo André,2021-10-20,0.0012216618863208591,511.4583333333333
354780.0,Santo André,2021-10-21,0.0012082404486538512,511.4583333333333
354780.0,Santo André,2021-10-22,0.0011948190109868438,511.4583333333333
354780.0,Santo André,2021-10-23,0.001181397573319836,511.4583333333333
354780.0,Santo André,2021-10-24,0.0011679761356528286,511.4583333333333
354780.0,Santo André,2021-10-25,0.0011545546979858212,511.4583333333333
354780.0,Santo André,2021-10-26,0.0011411332603188137,511.4583333333333
354780.0,Santo André,2021-10-27,0.001127711822651806,511.4583333333333
354780.0,Santo André,2021-10-28,0.0011142903849847986,511.4583333333333
354780.0,Santo André,2021-10-29,0.0011008689473177911,511.4583333333333
354780.0,Santo André,2021-10-30,0.0010874475096507832,511.4583333333333
354780.0,Santo André,2021-10-31,0.0010740260719837756,511.4583333333333
354780.0,Santo André,2021-11-01,0.001060604634316768,511.4583333333333
354780.0,Santo André,2021-11-02,0.0010471831966497604,511.4583333333333
354780.0,Santo André,2021-11-03,0.0010337617589827532,511.4583333333333
354780.0,Santo André,2021-11-04,0.0010203403213157457,511.4583333333333
354780.0,Santo André,2021-11-05,0.001006918883648738,511.4583333333333
354780.0,Santo André,2021-11-06,0.0009934974459817301,511.4583333333333
354780.0,Santo André,2021-11-07,0.0009800760083147227,511.4583333333333
354780.0,Santo André,2021-11-08,0.0009666545706477153,511.4583333333333
354780.0,Santo André,2021-11-09,0.0009532331329807072,511.4583333333333
354780.0,Santo André,2021-11-10,0.0009398116953136998,511.4583333333333
354780.0,Santo André,2021-11-11,0.0009263902576466925,511.4583333333333
354780.0,Santo André,2021-11-12,0.0009129688199796849,511.4583333333333
354780.0,Santo André,2021-11-13,0.000899547382312677,511.4583333333333
354780.0,Santo André,2021-11-14,0.0008861259446456697,511.4583333333333
354780.0,Santo André,2021-11-15,0.0008727045069786623,511.4583333333333
354780.0,Santo André,2021-11-16,0.0008592830693116546,511.4583333333333
354780.0,Santo André,2021-11-17,0.0008458616316446471,511.4583333333333
354780.0,Santo André,2021-11-18,0.0008324401939776394,511.4583333333333
354780.0,Santo André,2021-11-19,0.0008190187563106318,511.4583333333333
